Country	Total	AFG	ALB	DZA	ASM	AND	AGO	AIA	ATG	ARG	ARM	ABW	AUS	AUT	AZE	BHS	BHR	BGD	BRB	BLR	BEL	BLZ	BEN	BMU	BTN	BOL	BIH	BWA	BRA	VGB	BRN	BGR	BFA	BDI	CPV	KHM	CMR	CAN	ANT	CYM	CAF	TCD	Channel Islands	CHL	CHN	HKG	MAC	COL	COM	COG	COK	CRI	CIV	HRV	CUB	CUW	CYP	CZE	PRK	COD	DNK	DJI	DMA	DOM	ECU	EGY	SLV	GNQ	ERI	EST	ETH	FRO	FLK	FJI	FIN	FRA	GUF	PYF	GAB	GMB	GEO	DEU	GHA	GIB	GRC	GRL	GRD	GLP	GUM	GTM	GIN	GNB	GUY	HTI	VAT	HND	HUN	ISL	IND	IDN	IRN	IRQ	IRL	IMN	ISR	ITA	JAM	JPN	JOR	KAZ	KEN	KIR	KWT	KGZ	LAO	LVA	LBN	LSO	LBR	LBY	LIE	LTU	LUX	MDG	MWI	MYS	MDV	MLI	MLT	MHL	MTQ	MRT	MUS	MYT	MEX	FSM	MCO	MNG	MNE	MSR	MAR	MOZ	MMR	NAM	NRU	NPL	NLD	NCL	NZL	NIC	NER	NGA	NIU	MNP	NOR	OMN	PAK	PLW	PAN	PNG	PRY	PER	PHL	POL	PRT	PRI	QAT	KOR	MDA	REU	ROU	RUS	RWA	SHN	KNA	LCA	SPM	VCT	WSM	SMR	STP	SAU	SEN	SRB	SYC	SLE	SGP	SXM	SVK	SVN	SLB	SOM	ZAF	SSD	ESP	LKA	PSE	SDN	SUR	SWZ	SWE	CHE	SYR	TJK	MKD	THA	TLS	TGO	TKL	TON	TTO	TUN	TUR	TKM	TCA	TUV	UGA	UKR	ARE	GBR	TZA	USA	VIR	URY	UZB	VUT	VEN	VNM	WLF	ESH	YEM	ZMB	ZWE
FRA	6737600	3409	5747	1337210	12	980	14835	123	103	11825	12278	67	5406	12167	2560	42	143	3164	69	2388	138343	12	17643	96	44	2106	11323	48	42128		89	13222	6972	1493	18180	58654	63768	22661	87		14600	6219		13011	70951	1415	67	22163	30384	57496	6	640	75481	9031	3744		937	4616	80	49330	6496	6015	7416	4454	3500	26659	1418	347	270	786	5594	3		44	3613				17241	1546	5304	222726	5389	20	11470	8				2817	21387	2476	4226	67078		453	9674	398	41118	4242	20643	4953	8596	12	8559	373839	732	18116	1173	1897	1328	12	651	454	41673	1852	42108	60	645	1800	32	2048	12062	106558	133	2262	8	57153	472			12537	38979		9332	2	16581	687	1147	18	832641	1036	369	103		1007	37519		1566	472	4586	3986			3173	89	16544		385	50	699	9822	10645	101024	586242	51	64	17773	3891		43381	34476	4950	8	114	4341		45	5	278	757	2165	99224	17288	538	975	2189		3290	2853	6	1464	4182		306067	34159	865	2075	22274	26	9125	84249	15414	146	3711	14139	6	19915		50	417	362087	229714	156	1	6	343	12020	641	143491	526	47875	23	2114	728	678	5493	118704		37	342	372	475
DEU	9402447	75824	13162	17681						10339	10221		9538	196503	14234			6009		20329	25787		1451			3128	157145		38846			61639	1608	504		1583	12888	14007				275		9900	67622			13677		2465		1182	3038	188110	9720		1243	285873	2063	10422	20711			7013	5360	16492	807		8806	9351	15936				14205	112952			340	3143	14882		23382		256149					1221	2777			884		890	116809	1479	45659	13611	108310	77641	11942		10661	410250	1586	28874	10407	671031	8720			51974	2089	19481	57764		2291	3204	209	29529	11880	997		4267		1009	489						10738				19700		85965		1271			2600	110348		2087	951	788	18538			7252		38473		446		2622	11825	35620	1157821	102455			22655	17473		407829	889324	943									1993	3012	319713		3821	1743		30070	29475		6784	10414		101503	42932					17149	53952	34895	16462	24598	50231		11436			611	28888	1483727	4529			1731	186103		96506	455	110843		1839	25587		5362	86970			2049	581	
LIE	18898									9				3109							31						357		103			16													58			15						143				33			18			32						9					4	93						1560			75												28	1	11				8			1185									17								5												10				55								64								9								18	30	513						13	31												335					26	92			15		429						23	8532			344	40						8	870					14		51		91											
LUX	150618		229	76						30			58	548				22		32	12758						1848		227			334			1234		45	180						44	804			19						316	17		21	336		74	1637		88	26		19				179					749	20304						8886			1083												414	251	147		177		910		31	14814		215								162	26					201				19			93				39		20				6563		186					23	3027		17						133							75	144	1310	55878			37			717	298	19										22	1929					262	181			35		2495						1152	406			264	132						102	153					133		4047		836					19	54					
MCO	21312																																																																											6719																														4430																																																																																																																															
NLD	1736127	32382	666	4050			9301	27	28	2716	373	1424	10113	6514	539	54	112	994	75	135	47034		274	20	48	588	670	202	10187		581	3111	284	1711	11532	634	1776	8841	4409		43	103		3031	43937			11688		1071		560	765	180	1002	61709	297	6170	27	5681	3284	107	82	7037	1433	11081	317	31	644	299	8004			73	2447	19469			100	401	150	117599	12168	34	7989		40			547	2802	217	2400	972		326	5656	438	12034	155822	24051	35882	4490		5338	17574	862	6138	899	90	2122		1328	37	133	496	3271	89	2368	588		928	871	158	253	3085		148	260			401	320		2086		54	412			168387	541	361	209		662			3701	337	370	4967			2599	414	10817		243	131	169	2732	8661	24970	12052		35	5899	37		6314	30788	1486		71	51		55	16		134	1080	857	50508	78	5611	2902	22039	106	36		15080	12263		18379	10249		5811	189945	88	3683	5955	6684	28	58	9763		1283			517	4241	195774				872	427	426	47459	1318	22615		608	3540		2898	12154			403	958	1140
CHE	1805437	3300	1492	7337		38	5161		87	6710	539		5347	49468	408	96	240	1576	61	880	12167	50	426		58	2548	43394	52	32115		39	4345	485	447	1638	1988	5473	9354			158	235		5860	13469			8955	23	991		691	2265	16547	2433		290	10682	389	5070	4521	76	251	8108	3720	4875	555	30	5967	419	3828			53	4186	113664			206	539	513	272280	2114		6755		36			769	904	246	106	1398		425	12895	280	14302	2780	6953	5619	2696		2872	198947	612	5673	515	1689	2581		346	359	796	1204	4695	62	336	826	1899	885	1819	1341	84	1802	50	329	225			96	2210		4915		202	519	2163		13265	985	184	233		725	21259		1423	464	156	2627			1835	64	3334		364	199	761	7334	10168	19170	151328		53	2698	875		10869	14172	820			46					44	733	1759	112119	181	261	1400		8102	2918		3648	5792		46561	28476	136	812	83	81	7741		2613	129	44147	15117		1395			257	8391	64071	64			600	5401	313	35657	682	28796		1300	535		3003	9148			338	287	818
LATIN AMERICA AND THE CARIBBEAN	7237476	235	345	1027		52	6891	2018	8477	249670	1039	5478	3900	8179	5	1620	59	107	5668	486	7476	4525	16	118	15	355834	74	11	194377	5323	72	1995	31	16	690	179	141	36032	1871	90	106	19	71	259664	82072	2874	9	859414	1	124	12	26065	190	2829	67117	5608	99	4916	1707	146	2175		20808	119934	72920	4464	49541	29	28	294	248	2	28	11	1039	156842	3807	5	20	18	75	65219	194	29	5511	432	14875	8599	6	65177	37	470	46731	339844	2	47289	5495	278	10525	1172	1387	536	1588	1	7525	304451	26703	78965	1533	39	148	42	107	5	1299	459	27731	10	6	256	125	908	208	25	8	245	2	73	69		14185	2	2	1	54689	8	25	9	245	2749	1868	1492	83	8	6	15	24203	4	688	182872	39	950	45	6	1449	6	972	2	16412	4	493055	310981	5216	21228	240544	19683	26	22024	729	1123	7261	15423	6	523	12317	13655	87	17591		28	9	1852	210	964		2	153	1068	192	1481	1	49	7354		309739	38	1500	18	28153	9	3966	13902	20273	4	2662	446		18		220	16041	98	2438	3	984	6	14	8488	39	45408	28	932810	3487	154812	9	186	91420	256	14	3	27	19	60
Caribbean	1333118		125	285			112	1971	8317	4579		4764	327	1042		1498	23		5296		958	404		108	10	466	6	7	1333	5323		416		4	4	130	13	12322	933	19	68	4	15	3221	7235	222		21995			10	2500			30440	5323		231			100		20081	95067	1905	87	1496			8	84				52	99148	3059					7565	103		158	100	14486	6453		1479			24962	322199		2240	120		4441	245	68	17	345		232	9346	24927	1785	153	7	48						2138									50			32		9457				6031					2746	29						13081		100	1895	29	539			85		269		2253		50	4682	2901	465	1804	15324		706	9	747	177	2752		104	12306	12037	55	17198				23		145				1010					332		18879	23	124		4221	6	291	2892	695		16	84					12457		106		982		6	821		20105	15	289751	3483	1550			24367	108	13			11	27
AIA	4684																																					50																										560																													328														398																																	245																																			774																																													358		390	348										
ATG	24741							35				5	7			2			266			12		12						86								382	10						118										18	17							4180	1572		9					80					37	5					73	27				170	67					5702	29		7			70							64	3515	18									49														5				5					1003							14		11			36														47									420	596		809										21					40		11				40				215								634				6					876		2313	627				35						
ABW	32540																																						249						855			8243								2063							115	3903																							263						289	1288					238								719																																								4056			90												1019	863		174													120										589											1285														11									638					3074						
BHS	45595								11	56			71	30					164		24	27		25				7	80	8		10						1399		15				20	126	25		106				58			240						26		58	177	28	18	36			8						137						244	55		70		28			21			957	23047		27			391	18			62			120	5349	36			12																								103												40		21	8		121			11		6		31			165	587	14	12						60	39			22	65		30															92		76	23				6	30	220									341				957		6	9		1772		6587		9			26						7
BRB	30624								225				25			55						15		20														721							30										42								426																								518						4640	24					480								839																																																																				78	2991		3648																					33												1740									2955		1147											
VGB	15016								600				19			21			146																			187																									958	1157												19						46											1301						31								422										19																							167																										51									2405	425		1619																																	320									680		1042											
ANT	49105							569	1084	45		3306				148			480											1862								174							78	197		2658							2099	2400							107	8887												196	6										15	205					1316	3288					40	199						79	1519	257									1056														205				34												7224		11						7										1030	77									576	2		130										300							49				2456												78									168		1170	174				1535						
CYM	21655									13			125	50		181			189		13	342		33					70									1366					15					310				203			726	13					19			65											11	38						133					17						253	19		1232			340		11		236		13	90	8468	21			36															19									40												38		56	569	29	11					108		133			15	921			47										11		31															38		29							79				54					327									2058	15	2234					36					11	19
CUB	17023		125	53			112			191																66						152						69						202	337			181										209						137	69											168						386				100	92			78				1061			79									253	336										64																		457															306									94			98		108		140					78	2308																							5499																							702		57		609					221						
CUW																																																																																																																																																																																																																																									
DMA	4744							13	357			32	5			8			117											60								129							27										8																					56	16					21						27					133	1071					19								91										23														101									114							7					35														12									44	198		88																					13				12								215									446		439					21						
DOM	376001							101	248	2129		278	60	690		74	23				422			13	10	304	6		889	43		254		4	4	130	13	2761			68	4		1460	2920			4593			10	1097			6008			22			55		22		859		351								41	2518						3905			88			86		495			39	271273		467	41		221		57	17	47		143	6070	321	934		7							511									31			32		47				1777						29						636			393		38			67		139		788		50	1899	94	312	149	8265		604	9		39	405		104	112		55					23		145									154		7864		124		76		261	1808	59		16						72		59		19			110		586		17858	328	1083			11299		13				
GRD	6902								36							28			168											13								215																									70																														322														109																																	9																																			14	154		357																																	2075												665				322						
GLP	89065			137																	378								52									404																									4932	1253												51403	1089					256											153	11623					163							294											224														8636																652																		380					364						336																							30			182	241																	340		404											
HTI	30468									743				272																								1003						532	556			1322				437			1921									3842												710						1431																								1959		354																											489																											561				2468																													2070							603																				2566		458			4007						
JAM	24314								161							695			560			7																1378														104			1879								144				139																				216			318						169			1183																																																			130									78																101	344		236																																	2413									4973		6493											
MTQ	57034			95																	121								70																145																		391	128												43513	1670											5045						1634												77																																																																383						1876																											143																	141													
MSR	1244								107																													34																									257	22																													224																																																																																		110			28																																	40									97		109											
PRI	352144									1402																96			162									202						1007	1422			4482				601			17039								2030	66983	949	60	970									243						860								563			86	299		338			84						76	325	73	142	153								30																		3118												46			399									1104			925	239	31	59			102																											3281											30					295		36							295		223949	740				2198	108					
KNA	6682								363							19			87											219																																	180																								52						697														128																																	386																																				93		152																																	239												550										
LCA	11468							33	105			16	15			12			698			1		5					10	4								230		4					44										21								206	43							4					66	273					66	21				143	39		4			1772						105							15	167	23									8														427				8					28							18		1			12					16		25							15									39			391															8						38				25								700									874		595	18				57						1
VCT	4395								56										334																			157	192																	146							82																								416						234														121																																																																				37	228												100																							925									763		325											
SXM	13100							183	256			617							35											434								18	79						83			100							397	684							717	1701												44												984					867	1317					411	28							1134										154														36																350																			12									500	233		33																					250												100									25		150	33				20						
TTO	44812																		1688																			1016							494										42																											144					11973						5649						665								856																																													286											197													1047		8998																																										2243		3757					1516						
TCA	13115															255																						427																										722																														5652																																																																																																																														398		695											
VIR	56647							1037	4708			510							364											2594									403																								5206	3915																							583							574													362																																	794																										4190									7074	3438		528																																	1943											16281											
Central America	1385713	56	2	213			48		104	12988	83	16	646	763	1	79	1	60	78	3	1289	3241	1	5	2	2668			5914			419				1	26	11527		70	3		56	8092	20766	2002	1	52915		4		19839	15	139	15751	72	1	339	1096	86	445		38	8397	5218	246	45685			1	73			1	163	8340	21		1		29	8799	1	2	522	303	15		3	61880			50	1114		43473	411	1	3930	261	391	57	342		2289	7750	1244	4229	198	3	47				2	28	1753			31	2	112	7	1		79	1				2				24041		1	7		2	276	2	68			4	2029		146	177370		165			248	1	193		9429		586	11383	1471	1334	641	2768	1	4052	2		515	2758	1		1	1	30	1				200	189	64			83		92	47		35	202		25992	1	332	1	10	1	792	2581	567		13	149					120	2	386				5	725		5439	2	556838	3	2910	1		12437	90			27		1
BLZ	41424																																					596							1378	56																					7059															53								18022				42		6375			292								412										42																		2764																	35																																																																				318		2694											
CRI	358175	2	2	6			1			734	3	16	33	64	1	6	1	1	5	3	146	69	1	5	2	185			272			35				1	5	704		4	3		56	869	146	1641	1	7703		4			1	12	2876		1		18	1	32		3	549	636	5	6446			1	1			1	11	436	6		1		6	933	1	2	17	4	4		3	1329			14	35		1961	37	1	27	9	50	7	15		85	1065	109	142	5	3	4				2	1	44			5	2	5	7	1		2	1				2				1549		1	7		2	2	2	6			4	293		9	148064		1			38	1	5		6201		41	1891	69	151	39	178	1	127	2		50	299	1		1	1	1	1				7	1				4		11			1	29		1081	1		1	10	1	68	336	5		13	3					17	2	4				5	78		260	2	6332	3	157	1		690	1					1
SLV	36019									187			24	11				6	37		50	272				48			215									242						214	218	8		458				829			102									56	108											178						224								7367						10362			11		16		12		55	252	10	44																											1541												34			6024									394		13	198	18		12	59		119				17																							493		43				30	54																		82		4871		70			206						
GTM	57252									416			53									688				102			180									298						227	493			868				872			496									82	125	24	14364									194	15					480				299								11		6294				30	14				99	276		111									19																		13160												106			6424							20		226		45	343	50		21	77		1340														24													991		35				36	115	59										19							168		6473		106			211						
HND	27875									139											19	266				108			173									254		66				226	434			631				626			446				46					99	335		6439									105						213								3351				32											66	190	20	101	30																										1140												67			5649									290		26	280				94		51				19																							383		112				23	45																		75		4946		49			73						
MEX	712487			108			47			9828	80		397	584				30			912	1847				1888			3744			268					21	8248						5175	4696			9403				2669	14	63	9021			311	1032	43	286			1324	1880	167	6923								128	6737						5985			258					29322				602		6702	340		683	119	246	50	243		1248	4972	116	3478	49		43					27	1262					75				54															219						1044		100	3434		86			176		109		1966		394	5371	452	1063	397	1846		2101			356	1641										131	24	38			51		64	47			143		19878		18				493	1725	313			85					32		297					307		3475		520053		2049			6526	61					
NIC	34918	54		99					104	235				34		73					39	22				57			107			54						219						110	121			389				9343			817					42	46			60	97		2121				72					130						261								1529				21		10745			22				22			166	18	36	24																										735												232					22							352			199				51		54				169											164									34			400						29	73																69		62		3085		34			139				27		
PAN	117563									1449			139	70				23	36		123	77				280			1223			62						966						1271	13280	297		33463				5500		64	1993	72		28			81		35	6227	2037	50	2333								24	560					23	650			247		11			960			36	371		1034	34		2895	103	65		50		736	829	559	317	90								386			26		32				23									3152						55		62				253		37	7775		21			34		59				67	3101	882	120	172	463		260			109	613					29					38		26			28		17				30		2766		124				113	233	190			61					71		66					271		999		8384		445			4592	28					
South America	4518645	179	218	529		52	6731	47	56	232103	956	698	2927	6374	4	43	35	47	294	483	5229	880	15	5	3	352700	68	4	187130		72	1160	31	12	686	48	102	12183	938	1	35	15		248351	54071	650	8	784504	1	120	2	3726	175	2690	20926	213	98	4346	611	60	1630		689	16470	65797	4131	2360	29	28	285	91	2	28	10	824	49354	727	5	19	18	46	48855	90	27	4831	29	374	2146	3	1818	37	470	21719	16531	2	1576	4964	277	2154	666	928	462	901	1	5004	287355	532	72951	1182	29	53	42	107	5	1297	431	23840	10	6	225	123	796	201	24	8	116	1	73	37		4726	2	2	1	24617	8	24	2	245	1	1563	1490	15	8	6	11	9093	4	442	3607	10	246	45	6	1116	5	510	2	4730	4	492419	294916	844	19429	238099	1591	25	17266	718	376	6569	9913	5	419	10	1617	2	392		28	9	1629	21	755		2	70	58	100	1434	1	14	6820		264868	14	1044	17	23922	2	2883	8429	19011	4	2633	213		18		220	3464	96	1946	3	2	6	3	6942	39	19864	11	86221	1	150352	8	186	54616	58	1	3		8	32
ARG	1673088	15	103	162		1	15				869	1	425	1583			19		12	470	830	9				294640			37604		2	456	18		37	32		819						195316	9954	7		2672		65		190	1	1525	1711		73	2773	22		379		7	1058	1478	368	115			76	50			1	109	6534						8840		22	1575	25	17			149	1			64		103	1262	13	151	33	213	57	101		862	171388	18	4205	113		4				438	191	1179			79	120	606	150	11		4			3						2243	7	16				328	17	14	3			598		17	141	1	66			91		8		249		451769	127337	90	9839	6673	117		7497	705		1666	2915								26		124					3			1253		3	195		107663	4		13	8		316	1227	1703		2304	94					53	70	982			6	1	5928		1459	1	6907		114433		13	1918	8				1	3
BOL	107745	1	1	7			5			32418	3	3	175	152	2		1	20		4	346	850	1	1			5		18453			19		1	56		6	1430	17		28	1		4230	754	9		1946		6		133	2	44	1018	138	2	34	6	2	90		2	50	800	23	108		1	5	3			1	39	880	2				2	1711	7	1	15		1			132	5		6	10		198	30	3	106	12	45	7	63	1	168	1062	4	1461	14	11	11		5	2	8	1	40	1	2	4	1	7	7	5	6	7		1	3			1			8760			1	1		13	2				3	177	1	45	90		12	41		42	1	25		96	1	3462	9549	39	179	95	37	3	502	5		31	142	1									9	4	9		1	4	39	14	8	1	2	8		6059	4	6	1	1		202	561	1	2	5	9		2		1	9	1	23	1				106	1	714	2	3935		445	5		604	7				3	7
BRA	638582	28		91		5	6418			28410	26		519	2789		7	13	22	13	4	1556	2	13			29671	34				70	261	12	10	592	13	69	1425			5			16352	14884			5520		39		313	164	283	1715			806	71	48	474		10	207	1463	3268	356	27		90	5				341	9004	667		15		31	17981	30		2150		13			225	28	468	1756	35		131	2204	239	824	361	265	253	196		1903	46336	98	60300	522	12	22	42	10		2	70	14281																		1973							1385					3426			436					359		215		541		34146	12958		5504	176510			4251			2631	3974																							37357				253		677	2976	2688										530							4506		18779		24495			2524						
CHL	273384	12	20	36		8	45	12	10	57003	9	3	792	424	2	1	2	5	3	5	671	2	1	4	3	19148	9	4	8993			74	1	1	1	3	5	1467		1	2	14			4001	42	8	9898	1	10	2	369	8	304	2420		10	117	5	10	185		23	220	15437	64	185	2	2	36	4	2	2	8	107	2515	2	5	4	2	2	6382	6	4	155	4	4	6	3	179	3	2	12	37	2	190	262	9	438	69	65	18	103		429	2999	17	647	68	6	16		8	3	1	28	163	9	4	18	2	14	12	8	2	20	1	72	12		4	1	2	1	1379	1	8	1		1	69	38	1	5	6	8	520	3	113	190	9	16	4	6	272	4	128	2	409	3	972	94114	160	353	200	147	22	851	8	2	286	470	4	266	10	49	2	4		2	9	14	5			1	48		42	32		9	6345		7012	6	559	3	2	2	997	821	243	2	323	29		16		219	9	13	205	2	2		2	128	4	6328	8	6373	1	1815	3	1	3279	9	1	3		4	9
COL	107612	96	43	20		38	45	35	33	2562		255	182	187							357					660			1873			69						782						1679	1588	29						832		47	1451	75		46	153		75		41	321	11617	124	310			17					41	1712						2040			103					357			16	95		283	121		114	69	91	24	104		416	2343	56	575	160				21			16	973					37	19												2255						60						308		43	467		38			66		35		1743		185	3909	75	253	99	447		210			225	538										63						19		24			45		5428						152	570	289								34		44					188	34	1004		15025		354		172	37137						
ECU	187404	27	35	24			21			2643	19		183	268		24					419					748			1299			95					22	1146						5551	1433	48		93022				459		40	1466			155	238		90			173		41	256						26		62	1108				16		2156	19		35					211				47		230	106		112	32	94	17	98		255	1882	19	360	35								217									17									1106						24						406		55	192		24			115		26		472		119	6708	61	153	179	245		397			148	732										44							24				60		3658		48				171	961	32		1						22							197		1056		13118		469			4357	24					
FLK	1166									55			14																															131																																																																																																									73																									153																																														650		30											
GUF	86468			88																	137								11989																1236																		571													20818												2140					2870	14450												125									848																4685																															399								374						1327																							20487																																		
GUY	10868								13							11			223										1448									272							780																		31																								137																				209																																																																					226		260																					3117												591									390		852					1424						
PRY	168243									61353																1086			79266									2453						2269	840																															662						1785																								943		2133																											1727																													939				2740																											950																									188		1696		3146									
PER	77541			17			13			9688			504	169							525					4883			4147			59						1045						6129	3487			5066				288		79	773			78	75		208			155	3405	18	93			15					61	1971	30					2497			51					140				43		142	56	13	177	37	50	17	181		433	2855		2862	35								60						13			38			19						1273						34						580		81	138					91		62		295		466		275	170	111	118		569			157	537						20				29								25			100		4331						241	666				19							46					206		1415		8408		523			2763						
SUR	33664																												3921																3836																																																9548																																																						2450																																																																																						
URY	82318									28893																			12923									328						1347																																493						1447																								7655																													557																										1074	96		1220	586						639																								16957																									475		653					610						
VEN	1070562		16	84			169			9078	30	436	133	802					43		388	17				1864	20		5214			127						1016	921					15347	11278	515		666380				1142		368	10372		13	337	41		129		4	14286	31597	225	937		25	46	29				64	3657	26				11	4016	28		747		202			425			7511	1750		299	923		232	53	105	69	55		538	49767	111	408	235				63			125	6927			124		132				30					37				3344				244		1035	48					628		15	1953		90			80		11		925		226	39846	144	819	53646	480		249			786	605				15		108				1346	12	746			15		20	92			67		75453		431		54		127	647	14055			62					2746	12	116					189		1679		10445		4672				10					13
NORTHERN AMERICA	45363387	82683	64467	47434			9780	103	24735	168662	71178	5250	88611	78919	17719	30642	1681	159388	68360	54237	54162	45953	1191	10737	1111	70286	138990	383	299489	105	4018	61213	793	4374	30266	168043	26091	845006		230	256	668		112616	2116912	430684	14782	620295	109	1004		84272	17975	81882	968633		17511	97627	355	26396	53202	943	28094	768743	376596	166692	1037828	40	27080	15131	128747	194		58409	32070	245519	62	131	681	11724	17080	849272	108577	269	226750		40222	454		657750	12607	67	319317	559751		389065	130767	5966	1815863	95464	409594	142402	172741		144939	714605	731568	384786	62656	17529	86541		33030	4700	217932	33483	187150	95	57096	10211		38868	2958	2635	529	77289		1188	16374	6179	415	332	9627		10672250	6933	138	607	750	5375	87317	982	54942	666		34431	198844	119	36410	245137	450	194243			35293	1031	377686		108545	399	27384	372481	1948616	635933	343102	1618485	1361	1092585	32589	196	221238	431218	3830		15735	20704	320	31238	16164			43369	24307	34233	936	29146	35034		11513	14645		97445	111668		96281	141412	34366	40719	10773	235	56162	62447	75965	3794	29324	206839		1563		16987	281673	15695	111210	1606	138		33879	355998	18654	1260730	41099	276900	45	44261	29385		155140	1258036			28657	14462	34158
BMU	18276												59	30							22																	2426							258										24						32			17												133						240	85		104								86	1475					403				98		54	74	517	466																		30																										127					30						299	31	1682						23																						174		119							122									57		102		98					4436		3460											
CAN	6078985	30718	9642	34754			2486	103	2285	15923	2590	577	21053	19097	1960	1556	1681	33080	14688	7180	19853	1604	1191	2312	1111	3625	29787	383	19215	105	4018	12985	793	4374	246	20565	5392			230	256	668		24756	508994	214333	5977	39330	109	1004		3416	3845	38510	9129		3942	17965	355	14201	15986	943	2818	6737	12238	41983	39970	40	6173	5058	18889			22701	11631	89277	62	131	681	368	1205	166471	18533	269	68502		9321	454		14401	2636	67	82392	66504		5243	43689	561	424855	12039	95395	36851	27166		19930	275657	119447	28340	7275	6361	22057		10982	1119	13739	6814	72255	95	1372	3961		5937	488	2635	529	21513		1188	8099		415	332	9627		61186		138	607	750	591	40230	982	5703	666		4820	104551	119	10167	8894	450	19968			5340	1031	116119		2458	399	6040	21778	351848	160218	141057	328	1361	102474	7202	196	69035	59964	3830		2192	4135	320	10317	85			15696	3556	15576	936	1674	10381		11513	8496		20528	38430		9876	107923	6362	10205	835	235	7150	19811	18396	574	8115	11281		1563		95	63760	8320	21346	256	40		11032	57232	10402	559313	18937	273338	45	6280	3063		12434	151603			1450	2813	6795
GRL	6686																															9						24							6																5834											194			9	11						63																107																																																									59								10	6							9																														84					64														16		28											
SPM	1147																																					212																																						841																																																																																																																																																		74											
USA	39258293	51965	54825	12680			7294		22450	152739	68588	4673	67499	59792	15759	29086		126308	53672	47057	34287	44349		8425		66661	109203		280274			48219			30020	147478	20699	842344						87860	1607654	216351	8805	580965				80856	14130	43372	959480		13569	79662		12195	31350		25276	761989	364358	124709	997858		20907	10073	109858			35708	20430	155257				11356	15875	682498	89959		158144		30901			643349	9971		236839	491772		383822	87078	5298	1390605	83425	314199	105551	145477		124955	438874	611604	355980	55381	11168	64484		22048	3581	204193	26669	114895		55724	6250		32931	2470			55746			8275	6179					10611064	6933				4784	47087		49239			29611	94293		26243	236243		174148			29894		261537		106087		21344	350703	1596459	475678	200363	1618157		990111	25387		152171	371254			13543	16569		20921	16079			27673	20751	18657		27472	24653			6149		76917	73064		86286	33489	28004	30514	9938		48928	42514	57569	3220	21209	195494				16892	217856	7375	89762	1350			22847	298766	8252	696965	22162			37981	26322		142706	1106433			27207	11649	27363
OCEANIA	6023421	20701	2300	2802	2118	20	450			13969	1110	40	74543	22319	300	260	1070	19437	380	1590	5810	10	20	480	110	780	38440	980	9226		2570	3430		440	20	33916	120	45297		20		20		28216	318115	87215	2110	6182		690	19551	400	210	71509	640	90	22470	14584	450	370	11895	100	10	80	1690	40042	10760		2290	1680	7009	20	120	93159	9510	77800		2516	10	50	460	133724	2840	500	129020		130		1645	350	240		560	60		220	25549	670	192017	75622	29391	42860	62367	770	9000	222527	1020	46088	4200	690	12333	3815	3100	220	11333	6330	84910	50	1370	1570		3320	170	220	750	115531	270	10	51390	444	10		20340	60	1840	11247	20	220	4040		2242	800	14146	770	1859	4634	112752	5073	431713	770		2600	5249	2547	4390	840	20584	2714	170	2123	430	6700	201752	65196	18180	3633	440	84008	820	130	17910	22531	180	10	30	30		60	82468			3579	270	39280	2910	1560	47785		6080	8770	2703	6275	154015		14530	77653	3260	18600	100	260	9704	16111	8280	60	51330	37420	10740	20	2068	31041	1540	1267	37460	30		2427	1910	17914	2790	1354317	2334	114799		10780	790	6382	1600	180367	7409		560	5786	29484
AUS/NZL	5717982	20701	2300	1340	210	20	450			13969	1110	40	60001	22319	300	260	1070	17504	380	1590	5810	10	20	480	110	780	38440	980	9226		2570	3430		440	20	33240	120	44871		20		20		28216	302315	87200	2110	6182		690	19505	400	210	71509	640	90	22470	14584	450	370	11895	100	10	80	1690	40042	10760		2290	1680	7009	20	120	90887	9510	23494		420	10	50	460	133281	2840	500	129020		130		50	350	240		560	60		220	25549	670	190418	64712	29391	42860	62317	770	9000	222041	1020	42274	4200	690	12333	1316	3100	220	10610	6330	84910	50	1370	1570		3320	170	220	750	115321	270	10	51390	10	10		20340		1840	10	20	220	4040		1570	800	14146	770	600	4413	112738	1250	423580	770		2600	5229		4390	840	18934		170	1199	430	6700	149187	65196	18180	160	440	78710	820	130	17910	22500	180	10	30	30		60	65056			3579	270	39280	2910	1560	47724		6080	8770	1690	6275	154015		14310	77560	3260	18600	100	260	9704	15980	8280	60	51330	37420	10740	20	1917	28343	1540	500	37460	30		1323	1910	17914	2790	1351764	2300	87522		10780	790	1190	1600	179102			560	5786	29484
