Country	Total	AFG	ALB	DZA	ASM	AND	AGO	AIA	ATG	ARG	ARM	ABW	AUS	AUT	AZE	BHS	BHR	BGD	BRB	BLR	BEL	BLZ	BEN	BMU	BTN	BOL	BIH	BWA	BRA	VGB	BRN	BGR	BFA	BDI	CPV	KHM	CMR	CAN	ANT	CYM	CAF	TCD	Channel Islands	CHL	CHN	HKG	MAC	COL	COM	COG	COK	CRI	CIV	HRV	CUB	CUW	CYP	CZE	PRK	COD	DNK	DJI	DMA	DOM	ECU	EGY	SLV	GNQ	ERI	EST	ETH	FRO	FLK	FJI	FIN	FRA	GUF	PYF	GAB	GMB	GEO	DEU	GHA	GIB	GRC	GRL	GRD	GLP	GUM	GTM	GIN	GNB	GUY	HTI	VAT	HND	HUN	ISL	IND	IDN	IRN	IRQ	IRL	IMN	ISR	ITA	JAM	JPN	JOR	KAZ	KEN	KIR	KWT	KGZ	LAO	LVA	LBN	LSO	LBR	LBY	LIE	LTU	LUX	MDG	MWI	MYS	MDV	MLI	MLT	MHL	MTQ	MRT	MUS	MYT	MEX	FSM	MCO	MNG	MNE	MSR	MAR	MOZ	MMR	NAM	NRU	NPL	NLD	NCL	NZL	NIC	NER	NGA	NIU	MNP	NOR	OMN	PAK	PLW	PAN	PNG	PRY	PER	PHL	POL	PRT	PRI	QAT	KOR	MDA	REU	ROU	RUS	RWA	SHN	KNA	LCA	SPM	VCT	WSM	SMR	STP	SAU	SEN	SRB	SYC	SLE	SGP	SXM	SVK	SVN	SLB	SOM	ZAF	SSD	ESP	LKA	PSE	SDN	SUR	SWZ	SWE	CHE	SYR	TJK	MKD	THA	TLS	TGO	TKL	TON	TTO	TUN	TUR	TKM	TCA	TUV	UGA	UKR	ARE	GBR	TZA	USA	VIR	URY	UZB	VUT	VEN	VNM	WLF	ESH	YEM	ZMB	ZWE
GRC	1220395	6216	429428	1082		3	8	10	28	629	14028		19857	2212	497	22	22	9634	10	1430	5031	4	7	7	1	22	432	7	2175			71571	77	130	13	21	453	12382			385	18	1	360	3334			391	71	1388		37	112	421	345		21215	4349	33	205	884	38	18	555	82	27754	49		274	126	2376				757	6573		9	7	49	81876	112270	586	4		2	1			29	178		10	37		49	1696	53	9967	434	1870	3584	579	4	699	6188	11	499	798	26492	445		137	538	40	345	2014		30	629	9	535	136	127		61	2	28	88			115	37		388		44	7		76	2038	63	19	7		49	3678		482	157	23	2805			507	4	30727	184	154	3	77	285	8316	15380	319		1083	207	9866		45355	53209	95	3	1			6	440		6	418	628	4302	23	171	80		847	127		728	6784		1159	872	982	1821	8	21	5320	3630	6916	95	2129	371	213	13			17	624	32881	113		10	137	19104	84	17358	387	22939		110	8059	69	1007	206			26	234	412
VAT	792																																																																																																																																																																																																																																								
ITA	5907461	6683	455468	22866		132	1901		23	74470	1278		20199	16618	721	94	50	98743	50	32952	47209	24	2611		35	15974	11301	44	106040		32	58705	11862	1024	6268	1345	11658	25989			242	572		12645	203959			40227	37	3444		1534	26004	25143	34057		661	10586	127	6194	3294	90	342	43012	89882	110398	12683	123	13832	1406	30935			44	2876	136767			390	1541	12441	223883	47366		17711		16			2172	3967	795	75	715	181	2363	13115	210	138802	3214	14686	3957	3692		3951		352	8430	3043	3918	3705	5	552	1349	264	3256	7210	31	2041	36859	134	5745	4883	2423	174	623	34	4250	1961	5		688	9666		8982	13	1645	279	2325		432718	872	448	94	2	1806	13263		916	1195	1078	57248			2015	52	86283	7	1038	32	2682	118079	145980	120728	6527		81	4000	169753		1039584	82170	791		4	22		20	69	1946	75	978	86307	46382	995	1401	576		11189	4781	4	11759	5756		32388	86589	397	2965	50	36	6523	201656	6164	189	74317	10039	80	5242		21	169	109565	20851	209		6	984	236420	376	72234	1632	55640		7631	2553	23	49831	5350			267	889	896
MLT	45539		96	65						12	34		5423	138				18		35	208						204		120			1132						2203							447									91			55	101			164					586			654		429				98	538					50	1231	84		96												180		329	27	37	103	341		13	1956		56	49		40		71			96	80			1003		55				49															279						532		53		46	426			82		228					34	599	311	71				42		848	1188										33		690			38		127	26		1298	217		188	21	66	293			582	129	329		37	134					16	403	287					360	32	12928		1505			24								45
MNE	70984		2368										117	221													29462					67						59																14055				103			83															383						1613			48												40									179																	85																								133																	84							91	795												14992					48	1390											129	182			2852								75					121		88		272											
PRT	880188		50	234		378	159028			1343	101		1223	512	66			1496		962	3481		33			216	42		136631			5271			60590		74	7404						197	10646	134	2030	655		482			132	82	1649		29	251	74	1848	402			67	454	427	86	224		130	30				339	92406			576	116	1089	27383	195		189					30	4579	28927					405	28	7947	251	206	42	1588		345	2774	26	314	28	887	102					209	74		28	28	205	370	3995	26	465	49		115	43			40			268				78		2002	71476				539	4030		44			269			336		1969		35		53	290	482	991				131	20076		23167	5774									18233		2114	51		53	28		93	55			11224		16124	26				588	817	16470	26		276	276	1747	75				139	301				27	47360		18709	69	7080		228	894		24603	53					1165
SMR	5243		35							82																			28																																															28																														4563																																																										29							129	34																																														62															
SRB	801903		463	52						48	156		670	6950						133	215						333687		84			1126						607							1750									281304	28		171	510			181					76									33	5351					47	15972	28		907												1787		292	31	64	174	51		108	1909		38	98	96			66				44			371		27	89						52						25				70735		32						746		23						137							48	42	659	38			25	228		3582	2923																	472	10855			140		156		75				1182	2836	122		46416							39	385	28				1265	23	642		1277			79		36					56	27
SVN	244790	26	126	27			2			404	15		359	2755	21			11		156	309	2	2			12	103663	2	123			1224	5	3	5	5	18	389			31	1		31	894			43		8		3	4	46477	75		17	384	58	7	52			176	161	10		112		7	23				15	16005			1142	1	18	25	7455		52	98					1	5		19		10	6	430	10	162	50	110	53		55	33	3873	10	85	59	133		16295	11	12	3	38	23		8	43	10	38	39	19	2	7		6			9			8			337	4		2876	23	5	2		4	15			332	2				291	15	1					2	55	133	371		58	754	69		1	418	2570	12								1	15	5	24537		5		11			563	40		369	432	28	16		17		328	978	18	26	3	236					2	65	140			7	5	2031	12	7	575		725	12		45	57		343	2	14	5
ESP	5947106	462	1947	56569		5955	3586			254230	9606		6436	8927	621	58	56	9929	43	3922	44548	34	401			152109	2139		100128		22	128078	1157	108	4487	95	5227	6987			163	123		54916	157190			350802		2124		3370	2986	1699	132378		369	8629	116	1481	11648	21	975	158393	420344	4167	9279	19522	138	1892	3748			32	12476	205624			280	17178	8843	202544	12157		4019		627			7481	9780	5419	112	729		41725	9385	1132	34773	1955	5943	1846	15066		2885	107332	284	6186	2282	1814	1569		487	336	189	4024	3372		826	975	116	16438	1438	466	65	607		17742	314			8612	243		49074	120	237	422	168		706520	1208	87	127		3165	47154		1083	20554	282	30484			16169	51	55064		4286	30	59485	186555	43063	64469	113095		91	4228	17246		652312	80007	285			45				37	190	853	49930	3937	40	1034	507		7366	1324		274	2855			633		392	220		19501	62876	5966	84	632	2103		512			207	2759	4006	60		34	213	82392	329	308872	363	42692		74338	648		162000	1649			140	149	338
MKD	130972		67924																								8729					1073																						1435				53								1967																42			233												81									37																																	9246																									100							23	215												17963					36	256																							19958					64															
Western Europe	27869485	166425	36795	1501581	2	1054	36919	33	220	46864	42900	4282	45645	353684	26809	267	649	20500	286	34150	290491	118	24431	172	629	13959	450935	411	202451		763	186328	12223	7667	39363	71825	121057	75615	4778		17402	8460		44786	331078	831	34	81103	37221	78291	4	4787	102242	288995	25890	502	4768	634824	6796	120309	50352	7386	7207	39502	24165	93452	3852	521	32700	16149	50765	5		327	35888	544767			21350	8758	37270	1052786	61147	105	277527	12	112		1	7568	43771	3855	7409	80833		3311	271665	3915	189006	163359	224659	183009	37915	12	38396	1339376	5050	77887	17251	1029291	25364	8	2930	87285	48484	41706	142122	306	5893	9677	3350	62502	43750	126442	611	16101	83	79292	2727			19502	49334		45308	3	25734	5133	37612	5	1348640	3430	4373	1008	1	10478	381523		12114	3651	8205	56044			21137	954	101845	1	2184	502	7833	48047	118689	2328166	1194854	57	444	62460	34341		827033	1278892	13877	4	80	4964		107	47	244	464	10394	129365	591985	1008	10130	11559	23421	96574	68093	17	45314	50548		563309	151921	1882	10584	217152	243	56998	222471	97518	29948	94025	140598	11	44418		103	2357	461115	2504533	7125	7	15	6477	300344	2652	442094	3536	289045		8764	47028	757	25325	273358		16	4650	3042	3780
AUT	1660283	19179	3465	1420		2	375		7	1677	3359		2741		1184	24	23	3013	23	1835	2835	45	88	20	26	560	170864	27	5710		6	17324	133	106	45	1054	720	2804			31	13		1385	19505	309	18	1728		503		197	234	44053	967		357	60561	3095	770	1561	7	56	3441	728	16397	74	11	114	409	1405			19	1759	9871			26	691	3651	246340	2724		4408		16		1	409	333	74	20	69		107	48967	207	14949	1336	17062	6082	1084		2821	32746	229	3270	824	1214	1081		278	713	136	887	2027	4	301	505	416	1000	840	82	41	531	9	109	118			36	125		1664	1	26	1986	24052		2120	73	78	201	1	647	9333		487	229	34	9343			1063	34	5301	1	68	66	252	1858	15258	72666	1897	6	27		1959		77376	34105	232		2	15		11	4	1	2	525	368	214925	48	294	314		29919	19719	15	1337	3074		4539	1080	305	699	22	25	3910	17400	10967	312	24139	6171		241		7	77	4063	203550	154		13	301	9064	193	12127	172	12172		310	830	7	1007	3682			104	124	328
BEL	1268411	2311	4389	10130			2747			531	5822		803	2878	756	2	2	1074	6	1597			576		114	339	1929	11	5901			14850	591	2016	183	260	8277	3141			120	189		1088	9776			1629		750		115	2244	910	679		351	2947	19	20359	3389	497	30	745	2954	1392	107	20	130	787	835			8	3406	158122			328	232	1887	44451	3540		16685					147	4598	53	19	277		66	4252	215	7811	1391	5057	3730	4087		1605	186116	129	5121	386	2365	559		10	1279	131	1079	2074	12	430	192	17	1592	4975	493	30	408	2	372	385			968	734		1064		8	431	144		92399	43	91	12		1605	150578		264	62	1156	2919			1462	11	4314		50	1	149	1144	3510	48584	37305			790	1027		29749	14447	3771							21	10	46	1594	2520	19	737	207		4580	862		883	901		51005	705	379	458	279		4990	2360	2039	69	3709	3557		2593				4470	44597	14			271	3397		28234	235	12779		88	1690		444	1315			59	134	144
FRA	7902783	4832	6796	1452409	2	996	21610	9	61	13142	19372	10	8475	12749	4173	44	162	5069	77	3451	155548	8	20724	115	87	3194	14150	40	58276		48	17893	8873	1894	22630	64306	82513	26128	93		16972	7530		14620	111717	522	16	27644	37190	70529	4	763	91303	10249	4852		1044	9244	61	77889	6578	6670	6540	3544	4198	31407	1130	395	646	922	8806	5		158	3886				20080	1935	7698	237178	6797	70	13085	12				3039	30667	3111	4792	75467		594	10712	389	48791	5021	23134	6212	9977	12	9336	373182	524	21701	1464	2621	1774	8	744	731	43270	2833	47878	48	796	2386	27	2656	13083	122229	107	2575	5	76703	497			18037	45011		12770	2	25326	1448	1424	5	940552	1309	479	174		1344	44504		1987	656	5585	5854			4131	109	24140		517	26	1047	11859	15454	113345	724000	51	149	21016	6658		91158	64965	6287	4	5	4821		28	17	222	226	2526	119661	85988	605	1320	2317		4520	2631	2	1911	5258		309049	48591	1008	3256	24753	20	10213	96715	17012	247	4556	18426	11	24123		96	417	394506	301950	213	7	2	588	16121	795	188161	653	54724		2472	1118	750	6433	127857		16	494	350	695
DEU	12165083	99973	18102	23349						18599	12651		13938	258452	19244			7601		25617	35064		2148			5380	200510		64108			105686	1549	702		2703	19963	19760				317		15994	102709			22190		4217		1897	4049	210184	14576		1858	545361	3000	8755	26059			11127	8514	23428	1335		14684	11763	20878				16344	146297			523	4433	22960		30243		215784					2099	4244			1586		1444	173338	1808	68521	19704	137995	115429	11411		14949	415875	2288	33191	12704	1020277	15084			83954	3606	30814	79801		1975	4484	307	50003	21010	1597		6159		1454	753						18329				24		114938		2282			3936	139761		3251	1524	946	26712			8867		50342		735		5105	18630	56439	1936653	98796			29259	23273		592182	1084151	1237									3757	4181	107032		3266	2862		42999	39871		7383	18428		100899	46872					20057	84578	53277	29081		76258		14298			920	41471	1661588	6645			2600	262027		103700		138039		3422	42412		9130	113338			2901	1009	
LIE	24683									26				4011							42						323		176			12													79			37						130				60			16			71						2					6	130						1877			48												69	2	26				17			912									36								4												25				3								78								6								40	60	440						32	52												153					36	118			31		283						26	13339			90	87						22	646					38		72		135											
LUX	264073		318	105						40			81	1026				33		43	21008						2569		316			931			1714		63	251						61	1117			26						438	22		66	962		102	2690		123	37		26				558					1382	38384						15056			1934												1152	348	205		246		1725		42	21877		297								518	37					635				26			287				55		28				9065		260					33	4734		22						184							104	201	3341	100460			50			1844	414	26										33	6282					751	511			47		4241						2185	564			365	183						143	212					184		6946		1162					26	118					
MCO	21255																																																																											6435																														4468																																																																																																																															
NLD	2056520	35346	1643	4211			5221	24	35	3656	928	4272	11442	7054	853	63	144	1518	92	368	59147		308	37	328	942	905	257	18714		651	23456	408	2346	12583	807	1995	10702	4685		68	95		3599	67085			15455		1016		846	1281	455	1415	502	700	926	103	5309	3830	108	80	9383	2530	14126	437	51	7902	1098	13436			70	3331	27807			104	718	358	131877	14966	35	15987		48			817	2653	262	2437	1518		520	15002	518	28912	132117	31457	43737	5831		5667	29552	1050	6429	1161	323	3327		1411	90	224	3837	3894	154	1934	971		5307	1335	206	320	3929		190	379			327	385		4577		99	550			180226	692	1181	278		1925			4145	549	278	7583			2888	709	13132		343	140	223	4349	13872	126133	18401		196	7587	185		19290	60808	1196		73	67		68	26		167	2509	1098	176	92	4161	3924	23421	835	320		28681	14889		28082	10965		5009	191986	90	5037	7515	10392	69	172	15182		1228			591	4872	204356				1894	1872	1213	53007	1555	30259		703	210		4148	14549			612	1046	1499
CHE	2506394	4784	2082	9957		56	6966		117	9193	768		8165	67514	599	134	318	2192	88	1239	16847	65	587		74	3544	59685	76	49250		58	6176	669	603	2208	2695	7526	12829			211	316		8039	19090			12394	31	1276		969	3131	22576	3379		392	14763	518	7125	6229	104	378	11154	5241	6676	769	44	9224	610	5405			72	5774	157721			289	749	716	376007	2877		9596		48			1057	1276	355	141	1916		580	18173	428	19791	3790	9708	7819	3783		3976	274648	830	7878	712	2491	3539		487	518	1081	1738	6411	88	457	1139	2583	1309	2503	1835	113	2473	67	464	308			134	3024		6851		275	718	2900		18145	1313	262	343		988	32535		1958	631	206	3633			2536	91	4616		471	269	1057	10103	13915	27384	213555		72	3758	1239		15402	19950	1128			61					59	1031	2430	174909	244	352	1935		12934	4061		5119	7920		65211	43708	190	1162	112	108	10580		3831	170	60994	20734		1935			352	11568	87634	99			823	7641	451	49847	921	39775		1769	768		4137	12499			480	379	1114
LATIN AMERICA AND THE CARIBBEAN	9508189	339	344	1182		70	8443	1626	7938	298669	877	5452	5133	7928	9	1329	70	214	5211	340	8959	6547	35	151	17	537062	135	19	239935	4094	175	1897	43	30	1625	184	313	47081	4516	127	228	21	125	299622	122327	4614	9	1367625	2	168	10	31171	455	2990	79198	8704	81	4105	1188	285	2472		21835	118600	94672	5054	73145	69	30	433	265	2	58	10	1499	180538	4302	5	42	35	166	81986	272	23	4955	522	10938	10042	10	103320	85	1162	63572	431918	2	68658	5306	629	15248	1986	2066	943	1956	2	8720	297072	35315	79954	2316	75	242	104	135	10	1148	546	28528	12	49	382	108	1541	238	66	20	439	14	101	101		13169	3	5	2	69154	6	174	18	304	3097	2586	1865	138	66	7	83	33784	5	1174	343031	56	2766	6	7	2218	31	1219	29	22803	6	761755	509576	8526	18208	234078	19205	31	37374	505	1188	6950	14085	23	771	11926	13666	115	15847		60	83	2575	492	1576	35	11	322	1954	613	1338	1	56	24335		327191	101	1808	62	41902	18	4586	15849	21425	11	2078	1150	60	32		287	16814	177	2127	30	1656	4	106	8750	87	63440	139	1313319	3107	185309	42	231	125054	498	14	5	30	17	191
Caribbean	1399747		101	301			90	1568	7744	3537		4591	377	660		1148	21		4805		991	416		135	8	281	5	14	1093	4094		219		3	3	123	23	12369	3456	27	138	3	14	2322	6889	157		25424			8	1838			23724	8402		198			58		20852	89275	1524	76	1305			16	95				36	107026	3337					5777	105		158	80	10497	7908		1216			34444	407445		2747	85		6195	326	40	27	309		116	7700	32903	1165	87	11	54						1254									35			25		10323				5333					3091	34						18844		94	1382	27	808			70		199		2030		25	4540	4463	168	1780	14412		688	12	812	212	2418		99	11876	11878	65	15291				18		74				1882					208		16388	40	19		4443	12	105	2486	769		26	68					12527		61		1651		12	663		20406	14	244131	3098	812			21360	62	12			9	33
AIA	5579																																					58																										666																													389														473																																	290																																			920																																													426		463	414										
ATG	28646							39				5	7			2			308			14		14						99								442	11						136										20	19							4840	1819		10					91					41	5					84	31				195	77					6601	33		7			80							73	4069	20									56														5				5					1160							16		12			40														54									485	689		936										23					45		12				45				248								734				6					1013		2678	725				39						
ABW	36356																																						298						1134			9827								2471							107	4355																							259						290	1642					332								750																																								4615			107												1141	1010		165													113										705											1345														10									616					3421						
BHS	61806								14	115			86	41					248		31	45		40				14	126	3		21						1633		23				36	179	27		201				56			417						16		78	303	44	32	76			16						149						301	50		94		34			36			1391	28754		44			623	34			61			164	7819	36			21																								139												56		25	10		166			12				54			327	1164	20	16						106	58			35	81		41															108		115	40				12	30	319									406				1610		12	18		2077		10071		17			31						15
BRB	34660								195				24			49						22		28														692							43										58								338																								391						6629	33					465								999																																																																				109	2188		3130																					47												1497									2522		1039											
VGB	19959								789				23			26			190																			245																									1283	1782												23						60											2363						40								1983										23																							219																										547									1418	538		2300																																	420									834		1796											
ANT	13508							29	25	3		784				21			66											65								90							17	17		610							46	4275							22	1415												32												28					170	103					9	45						17	409	30									66														28																2196		3						2										48	10									27			13										534							17				432												6									57		610					498						
CYM	24355									11			174	47		172			170		11	327		31					66									1349					14					390				121			704	11					17			61											9	35						127					15						312	17		1705			541		9		215		11	85	9598	19			33															17									37												35		53	368	27	9					102		127			14	1753			45										9		29															35		27							75				51					292									1995	14	2676					33					9	17
CUB	13136		101	43			90			154																53						123						56						163	272			146										168						111	56											136						313				80	74			63				858			64									204	271										51																		369															248									75			78		87		113					63	1868																							4454																							568		46		492					179						
CUW	38396							42	55	21		1743				82			194		92									101								91	2382						499	113		4897							237								109	5834																		126					2	95					467	2009					650	185						23	1327	132									257														31				13												9702															107			938	15									184			297										509							20				1910												98									24		336	28				1824						
DMA	6782							19	446			47	7			12			168											85								185							38										12																					80	23					30						38					191	1407					28								130										34														144									163							10					50														16									63	283		126																					19				16								308									638		628					30						
DOM	424964							34	183	1095		163	40	212		39	21				261			16	8	174	5		659	76		75		3	3	123	23	1243			138	3		647	1517			3687			8	313			3927			30			25		15		595		273								27	2089						1698			64			57		438			23	336729		433	21		97		31	27	33		62	3880	136	352		11							153									18			25		33				1531						34						606			298		25			56		80		774		25	1460	52	44	109	6220		577	12		43	492		99	140		65					18		74									11		7221		19		27		75	1068	25		26						23		31		35			77		492		26397	83	187			5539		12				
GRD	7124								38							30			179											14								229																									74																														344														116																																	10																																			15	164		380																																	2216												710				344						
GLP	99350			157																	466								63									500																									4410	955												56216	1201					316											189	15414					201							364											256														9526																807																		470					400						416																							37			224	298																	420		500											
HTI	40533									988				360																								1335						707	739			1758				582			2555									5110												944						1903																								2605		470																											650																											745				3282																													2752							800																				3412		608			5330						
JAM	23332								154							666			536			7																1322														99			1803								137				132																				206			304						161			1135																																																			123									74																96	330		225																																	2315									4772		6237											
MTQ	61579			101																	130								75																155																		420	137												46976	1802											5446						1763												82																																																																412						2025																											154																	152													
MSR	1364								117																													37																									282	24																													245																																																																																		120			29																																	44									106		122											
PRI	273494									1150																54			92									116						769	1060			3693				667			12988								1160	56446	829	34	824									139						491								371			48	156		397			47						43	187	41	80	87								17																		2580												26			228									898			668	136	17	34			111																											1770											17					169		20							168		161025	422				2244	62					
KNA	7587								411							24			97											247																																	203																								58						792														143																																	438																																				103		171																																	271												624										
LCA	12889							37	119			17	16			13			785			1		6					12	4								258		4					49										24								231	48							4					74	306					74	24				160	44		4			1992						119							16	188	26									9														479				9					31							20		1			13					17		28							16									44			439															9						42				28								787									980		669	20				63						1
VCT	4595								58										348																			163	199																	151							86																								434						243														125																																																																				39	237												111																							967									798		339											
SXM	28260							396	552			1331							75											935								39	170						180			215							857	1475							1547	3671												92												2123					1870	2843					863	62							2447										332														77																755																			26									1078	504		72																					539												215									54		323	72				42						
TTO	50214																		1073																			1788							871										76																											254					8079						9895						965								1506																																													505											348													885		6472																																										2383		5836					1743						
TCA	24534															12																						498																										1896																														15040																																																																																																																														449		998											
VIR	56745							972	4588			501							368											2465									396																								5510	4642																							590							644													373																																	780																										4068									7103	3426		518																																	1759											16868											
Central America	2092819	66	4	225			79		121	24584	142	32	1061	797	3	97	1	125	84	5	1556	5155	1	11	4	4031			9828			458				3	57	19935		98	5		111	11993	33571	3680	1	102223		8		24514	37	180	29212	32	3	457	136	150	522		64	11896	7719	366	69026			3	83			1	255	14869	32		1		71	14517	1	4	622	422	35		5	99732			77	2097		63874	656	1	6329	391	609	60	537		2785	9690	1708	4119	255	5	97				4	46	1706			50	4	138	15	3		106	1				4				34338		1	15		4	413	4	113			8	3292		214	337487		306			403	3	325		14874		1101	18648	2585	1704	1004	2817	3	11378	4		846	3473	1		1	1	48	1				203	238	109			100		205	70		39	375		36516	1	458	1	20	1	924	2906	558		26	319					182	4	422				9	1215		6990	4	955964	7	4447	1		28768	190			30		1
BLZ	59998																																					897							2117	77																					9982															73								25493				58		9762			404								536										58																		3810																	48																																																																				442		4429											
CRI	414214	4	4	12			3			1476	7	32	67	128	3	12	1	3	11	5	293	139	1	11	4	371			547			71				3	9	1416		8	5		111	1749	292	3305	1	21400		8			3	24	5791		3		36	3	63		5	1104	1279	11	13984			3	1			1	22	878	12		1		12	1877	1	4	33	8	8		5	2676			28	71		3947	74	1	54	17	100	15	29		171	2145	218	284	11	5	8				4	1	88			11	4	9	15	3		4	1				4				3118		1	15		4	4	4	12			8	589		17	294018		3			76	3	9		11493		83	3806	139	303	78	358	3	254	4		99	602	1		1	1	1	1				13	1				8		22			1	57		2176	1		1	20	1	137	676	11		26	7					34	4	8				9	155		522	4	12750	7	314	1		1389	1					1
SLV	42323									217			27	11				6	40		52	341				53			243									246						230	260	8		580				881			128									72	123											215						228								8943						11753			11		18		11		43	283	10	54																											1725												33			7874									453		11	235	19		13	62		128				18																							537		46				35	59																		90		5432		75			243						
GTM	81528									576			72									953				141			249									413						313	683			1202				1209			686									113	173	33	19976									268	20					665				414								14		8726				41	18				136	382		152									26																		18250												145			8908							27		312		61	475	69		30	105		1858														33													1373		47				48	160	81										26							232		8993		145			294						
HND	38700									192											25	368				148			239									352		90				312	601			876				869			618				62					136	465		8941									145						294								4653				43											90	262	27	140	40																										1582												91			7844									401		35	387				130		68				25																							530		155				31	61																		103		6866		66			103						
MEX	1224169			98			76			19214	135		607	509				73			863	3242				2785			6359			250					48	14488						7389	10203			20658				2532	34	51	18111			418	38	99	255			2043	2807	247	10315								186	12212						9975			254					54508				1329		15417	522		1210	194	385	45	379		1195	5064	178	3065	56		89					45	991					82				74															328						1665		146	5508		193			248		203		1801		786	9083	705	1199	621	1359		8593			560	1603										106	45	82			45		146	70			271		27608		38				422	1487	193			164					26		273					463		3447		899311		3023			16373	129					
NIC	41159	62		115					121	276				38		85					44	24				65			124			62						257						128	142			456				11011			961					48	53			70	113		2498				82					151						306								1801				23		12716			24				24			194	20	40	26																										864												272					24							414			233				59		62				198											192									38			470						33	85																79		72		3686		38			162				30		
PAN	190728									2633			288	111				43	33		279	88				468			2067			75						1866						1872	19273	290		57051				8012		105	2917	32		39			151		59	8358	2759	75	3330								47	1000					59	1099			335		27			1658			49	559		1553	60		4626	139	88		94		1150	1360	719	384	122								543			39		47				28									4989						81		101				497		51	13335		38			79		86				125	4429	1653	202	262	744		415			187	1027					47					51		27			47		37				47		3822		172				218	378	273			148					122		115					518		2082		14497		786			10204	60					
South America	6015623	273	239	656		70	8274	58	73	270548	735	829	3695	6471	6	84	48	89	322	335	6412	976	34	5	5	532750	130	5	229014		175	1220	43	27	1622	58	233	14777	1060	2	85	18		285307	81867	777	8	1239978	2	160	2	4819	418	2810	26262	270	78	3450	1052	135	1892		919	17429	85429	4612	2814	69	30	414	87	2	58	9	1208	58643	933	5	41	35	95	61692	166	19	4175	20	406	2134	5	2372	85	1162	29051	22376	2	2037	4565	628	2724	1269	1417	856	1110	2	5819	279682	704	74670	1974	59	91	104	135	10	1144	500	25568	12	49	332	104	1403	223	63	20	298	13	101	76		2842	3	5	2	29483	6	173	3	304	2	2139	1861	25	66	7	75	11648	5	866	4162	29	1652	6	7	1745	28	695	29	5899	6	760629	486388	1478	16336	231294	1976	28	25308	489	376	5892	8194	22	672	49	1787	2	555		60	83	2354	254	1393	35	11	222	72	408	1268	1	17	23752		274287	60	1331	61	37439	5	3557	10457	20098	11	2026	763	60	32		287	4105	173	1644	30	5	4	85	6872	87	36044	121	113224	2	180050	41	231	74926	246	2	5		8	157
ARG	2164524	9	68	107		1	9				582	1	285	1060			12		7	315	557	6				434759			50621		1	306	11		24	20		549						221109	14936	4		8963		43		127	1	1022	1147		48	1860	14		254		4	709	990	246	75			50	33			1	72	8465						9588		14	1055	15	11			99	1			42		68	846	8	100	21	142	38	66		577	158049	11	4619	75		2				293	128	820			52	80	406	99	7		2			2						1504	4	10				219	11	9	2			401		11	94	1	44			60		5		167		704503	202643	60	7589	5147	77		8459	473		1118	1954								16		82					2			840		2	130		101726	2		8	5		211	823	1167		1544	62					35	46	658			4	1	4573		978	1	5327		137726		8	1286	5				1	2
BOL	148837	1	1	3			6			44436	5	2	237	165	1			29		5	392	942	1				10		26738			24			133		12	1436	20		67			4923	1173	2		3085		7		151	3	39	1842	173	2	54	10	3	111		3	120	1042	21	132			6	2				41	1287	1				2	2104	14		27					147	9		5	15		240	28	2	111	10	64	10	80	2	189	1485	7	1727	16	23	14		5	5			38		2	3		9	6	5	7	8		1	5			1			9911			1	2		24	3				6	397		66	115		13	1		100		23		113	1	4460	11743	48	226	182	39	1	525	8		74	341	1									13	8	21		2	1	49	20	9	1	3	17		12679	2	13	2			304	685	2	1	12	9		1			5	1	38					118		939	5	5096		529	5		804	12				2	3
BRA	735557	70		224		12	7897			35618	64		721	2864		18	31	55	33	10	2075	6	31			47563	84				174	291	30	25	1463	33	170	1944			13			18910	23769			8395		97		473	406	701	2544			547	176	119	604		25	381	2119	3818	279	67		222	12				633	11713	866		36		78	19902	74		1887		31			357	70	1157	2323	66		155	1869	591	1079	892	654	625	210		2464	45541	169	60115	1291	29	55	104	24		6	173	15116		42	117	19	773	65	43	11	148	11	7	33						3282		155		26		622	1747	14	59		61	4073		334	449	16	1370			703	23	315	24	637		48098	18406	437	4267	169069			10510			2089	1699	16		36	177		35		42	71	401	227	530	35	7	140		259	216			1944		37663	49		46	333		777	3657	2526	8	47	563	60	11			229	97	443	25			79	898	40	6061	107	21626		29468	31		3515	156					125
CHL	488571	15	26	45		8	58	15	13	73285	12	5	1038	557	5	2	5	5	5	5	877	2	2	5	5	39084	12	5	18986			97	2	2	2	5	5	1922		2	5	18			9823	55	8	24427	2	13	2	486	8	396	3173		13	151	5	13	242		31	289	24427	85	242	2	2	45	5	2	5	8	138	3298	2	5	5	2	2	12665	7	5	203	5	5	7	5	236	5	5	15	45	2	249	343	12	574	90	85	26	133		560	3934	23	848	87	7	20		8	5	2	37	212	12	5	23	5	18	15	8	2	26	2	93	15		5	2	5	2	1809	2	8	2		2	90	47	2	5	7	8	682	5	146	249	12	20	5	7	355	5	169	5	537	5	1275	185731	210	462	261	191	27	1113	8	5	374	614	5	348	13	64	2	5		2	12	18	5			2	61		55	40		12	21290		9194	7	731	5	5	5	1308	1077	318	2	422	37		20		287	12	15	268	5	5		5	169	5	18901	8	8386	2	2381	5	2	4302	12	2	5		5	12
