Country	Total	AFG	ALB	DZA	ASM	AND	AGO	AIA	ATG	ARG	ARM	ABW	AUS	AUT	AZE	BHS	BHR	BGD	BRB	BLR	BEL	BLZ	BEN	BMU	BTN	BOL	BIH	BWA	BRA	VGB	BRN	BGR	BFA	BDI	CPV	KHM	CMR	CAN	ANT	CYM	CAF	TCD	Channel Islands	CHL	CHN	HKG	MAC	COL	COM	COG	COK	CRI	CIV	HRV	CUB	CUW	CYP	CZE	PRK	COD	DNK	DJI	DMA	DOM	ECU	EGY	SLV	GNQ	ERI	EST	ETH	FRO	FLK	FJI	FIN	FRA	GUF	PYF	GAB	GMB	GEO	DEU	GHA	GIB	GRC	GRL	GRD	GLP	GUM	GTM	GIN	GNB	GUY	HTI	VAT	HND	HUN	ISL	IND	IDN	IRN	IRQ	IRL	IMN	ISR	ITA	JAM	JPN	JOR	KAZ	KEN	KIR	KWT	KGZ	LAO	LVA	LBN	LSO	LBR	LBY	LIE	LTU	LUX	MDG	MWI	MYS	MDV	MLI	MLT	MHL	MTQ	MRT	MUS	MYT	MEX	FSM	MCO	MNG	MNE	MSR	MAR	MOZ	MMR	NAM	NRU	NPL	NLD	NCL	NZL	NIC	NER	NGA	NIU	MNP	NOR	OMN	PAK	PLW	PAN	PNG	PRY	PER	PHL	POL	PRT	PRI	QAT	KOR	MDA	REU	ROU	RUS	RWA	SHN	KNA	LCA	SPM	VCT	WSM	SMR	STP	SAU	SEN	SRB	SYC	SLE	SGP	SXM	SVK	SVN	SLB	SOM	ZAF	SSD	ESP	LKA	PSE	SDN	SUR	SWZ	SWE	CHE	SYR	TJK	MKD	THA	TLS	TGO	TKL	TON	TTO	TUN	TUR	TKM	TCA	TUV	UGA	UKR	ARE	GBR	TZA	USA	VIR	URY	UZB	VUT	VEN	VNM	WLF	ESH	YEM	ZMB	ZWE
GUF	63612			95																	75								6204																961																		443													15361												2089					2242	9605												108									920																4570																															309								365						1722																							15289																																		
GUY	4095								5							4			156										485									92							263																		13																								54																				83																																																																					286		103																					1047												189									131		285					478						
PRY	195884									50447																809			111355									1418						2460	1953																															491						2108																								699		2648																											3059																													696				5162																											1114																									140		1582		3293									
PER	65025			12			10			8122			420	140							438					4094			3476			48						875						5138	2923			4247				240		65	646			64	61		173			128	2855	13	76			11					50	1651	24					2092			41					115				34		118	45	10	147	29	40	12	150		362	2393		2398	27								49						10			30			14						1067						27						484		67	114					74		51		246		389		230	142	91	97		475			130	449						16				22								19			82		3631						201	557				14							37					171		1185		7050		437			2316						
SUR	18031																												2100																2055																																																5114																																																						1312																																																																																						
URY	98116									14559																			10581									427						1161																																865						2573																								15780																													719																										1241	555		4067	1216						811																								34478																									535		1525					773						
VEN	1025009		17	84			167			9483	30	430	131	1020					241		514	18				2224	21		4323			126						981	907					22198	6458	507		555578				1661		363	11559		14	332	41		128		200	18280	24600	472	1017		25	46	29				64	4664	26				12	4895	28		1092		436			579			4601	2013		437	908		229	52	201	68	55		1035	64792	220	763	462				63			124	7601			124		130				30					38				2886				241		1551	47					649		16	2526		89			80		12		1470		359	29635	143	803	71582	912		245			774	597				65		107				894	13	730			16		21	91			70		109078		425		106		231	854	13833			62					3611	13	115					187		1881		11639		6076				10					14
NORTHERN AMERICA	27610542	33765	6025	8372			3518	106	13922	103223	43252	3886	55694	113299	10067	22694	297	25617	57240	25806	55959	30892	262	9646		32848	80489	77	89517	72	4246	11453	38	489	14416	136066	3463	747343		96	14	106		77626	942103	377459	11699	293671	19	87		44834	3058	23789	738719		14171	102819	106	4975	64363	111	20978	350535	150999	93194	492578	10	15761	15380	48570	265		31287	38478	172950	48	53	38	1499	7438	885413	27310	201	257786		22273	125		234298	1257	24	184130	264692		111125	165039	5625	617202	55685	240408	51791	197169		102155	918065	432744	302020	33896	9477	30285		11331	2089	185437	33591	138763	77	11580	4608		36385	2604	1180	293	49300		111	19387	1086	288	24	5095		4316624	2741	130	24		3877	31657	691	22172	167		2382	220571	58	22597	174858	48	58379			50274	14	116063		86855	106	10759	155209	1031072	565581	366307	1180565	259	600119	13216	63	123542	285987	307		8911	8672	422	17181	11471			14364	2753	5763	22486	7433	18919		10286	12337		21954	58469		87222	38432	26467	5747	3373	101	61309	54921	47342	1804	17507	112508		120		10764	163130	6539	66805	675	196		15282	205056	2874	1333458	25343	242568	34	25799	16092		45458	652259			5394	4293	6988
BMU	15683												37	26							18																	2295							85										11						23			9												106						228	17		100								51	1028					156				87		15	81	316	109																		13																										25					13						92	25	1530						14																						33		94							117									34		26		158					4590		3468											
CAN	4333318	5321	398	3743			1266	106	1900	10660	1771	523	13390	25600	1041	1061	297	4203	14225	4227	21575	935	262	1674		1545	25135	77	7028	72	4246	2874	38	489	48	17233	302			96	14	106		21945	168079	230328	6592	7547	19	87		1304	1670	862	1737		4111	15799	106	1588	20678	111	1449	2668	7685	26881	27145	10	4630	6170	13765			15352	16148	52932	48	53	38	14	749	173222	6404	201	80288		4543	125		8559	225	24	63381	38271		2202	54702	532	166640	7298	29467	6875	27255		16092	337392	98288	11783	2025	3661	15914		2442	580	13860	7412	52394	77	125	571		6640	551	1180	293	15453		111	9773		288	24	5095		18610		130	24		384	16116	691	2337	167		120	124373	58	7182	6199	48	3004			7926	14	24161		1118	106	4702	11010	118304	177219	154655	182	259	31722	2284	63	32422	95333	307		1464	1713	422	4357	63			1732	466		22486	216	6030		10286	8990		19517	23729		10713	24410	5397	1324	513	101	7489	15674	10560	111	7038	5585		120		96	47386	2438	11692	106	38		8598	50845	1218	688691	19061	238998	34	5033	1459		3339	108997			461	1339	2221
GRL	9416																																					13																							8663											265			17	11						34																22																																																									108								2	9																																					144					4														32		30											
SPM	1099																																					205																																						668																																																																																																																																																		72											
USA	23251026	28444	5627	4629			2252		12022	92563	41481	3363	42267	87673	9026	21633		21414	43015	21579	34366	29957		7972		31303	55354		82489			8579			14368	118833	3161	744830						55681	773939	147131	5107	286124				43530	1388	22927	736971		10060	87020		3387	34999		19529	347858	143314	66313	465433		11131	9210	34805			15935	22313	119233				1485	6689	711929	20889		177398		17730			225739	1032		120698	225393		108923	110337	5071	450406	48387	210941	44916	169827		86048	580592	334140	290128	31871	5816	14371		8889	1509	171577	26179	86369		11455	4037		29745	2053			33834			9614	1086					4298014	2741				3493	15541		19835			2262	96198		15415	168659		55350			42240		91889		85737		6057	144199	912674	388328	210122	1180383		568397	10932		91106	190654			7447	6959		12824	11408			12632	2287	5763		7217	12889			3347		2437	34707		76415	14022	21070	4423	2860		53676	39130	36782	1693	10469	106919				10668	115710	4101	55087	569			6684	154211	1656	640145	6282			20766	14633		42119	543262			4933	2954	4767
OCEANIA	4730858	2885	984	1783	1078	333	310		21	13574	388	26	64726	23632	99	178	493	4369	301	260	4620	34	17	351	25	509	22312	153	3644	6	1620	1755	30	15	20	25247	68	34506		3	6	15		29971	113897	62699	1699	2341		134	17467	236	34	49238	361	35	24036	17955	50	255	10520	34	6	23	1085	40862	8774		1272	2731	1489	17	78	55619	9718	54195	6	3043	20	18	17	132104	994	409	148090		89	9	1309	217	33	13	426	43		124	29394	342	81077	49163	17993	6169	59119	731	7756	271883	662	27663	2175	297	4950	4002	919	101	11687	10144	81858	43	63	1268	16	4818	125	137	360	81044	80	24	57407	337	20	16	20215	35	777	4946	37	36	1297		1463	386	10247	265	1387	632	128721	4070	306395	725	15	959	5837	2221	2622	45	7271	2942	118	2354	277	3795	136812	75526	19115	1163	97	30924	15	51	12512	9478	44	31	17	16		22	63276			637	149	44312	2610	120	30307		2697	7227	2149	776	64239		15263	49076	2753	1218	68	117	6216	11517	5351	41	40724	18505	9518	12	1681	21688	920	957	33246	25		2268	925	12675	561	1342562	1460	97760		11795	245	4693	606	140846	5588		221	2534	8941
AUS/NZL	4473260	2885	984	665	64	333	310		21	13574	388	26	47778	23632	99	178	493	2567	301	260	4620	34	17	351	25	509	22312	153	3644	6	1620	1755	30	15	20	24765	68	34018		3	6	15		29971	106585	62691	1699	2341		134	17431	236	34	49238	361	35	24036	17955	50	255	10520	34	6	23	1085	40862	8774		1272	2731	1489	17	78	53890	9718	16414	6	236	20	18	17	131750	994	409	148090		89	9	40	217	33	13	426	43		124	29394	342	79220	41126	17993	6169	59052	731	7756	271520	662	23897	2175	297	4950	938	919	101	11172	10144	81858	43	63	1268	16	4818	125	137	360	80796	80	24	57407	26	20	16	20215		777	6	37	36	1297		984	386	10247	265	463	476	128711	1190	298309	725	15	959	5821	6	2622	45	5977		118	1160	277	3795	94959	75526	19115	46	97	24518	15	51	12512	9437	44	31	17	16		22	47973			637	149	44312	2610	120	30236		2697	7227	1052	776	64239		15097	48958	2753	1218	68	117	6216	11410	5351	41	40724	18505	9518	12	1520	18997	920	411	33246	25		1097	925	12675	561	1339092	1422	61880		11795	245	861	606	139994			221	2534	8941
AUS	3955213	2729	984	665	64	333	310		21	13155	388	26		22977	99	178	493	2315	301	260	4620	34	17	351	25	509	22312	153	2926	6	1620	1755	30	15	20	20651	68	27452		3	6	15		29145	97526	57852	1699	2106		134	2295	236	34	48565	361	35	24036	17760	50	255	9739	34	6	23	1085	40628	8774		1272	2731	1336	17	78	37472	9718	15533	6	236	20	18	17	126452	994	409	148090		89	9	40	217	33	13	426	43		124	29103	342	69928	39102	17599	5202	51999	731	7756	271095	662	21752	2175	297	4680	428	919	101	11172	10144	81858	43	63	1268	16	4818	125	137	360	72135	80	24	57407	26	20	16	20215		777	6	37	36	1297		984	386	9884	265	463	404	104866	1190	298309	725	15	959	243	6	2622	45	5949		118		277	3795	90580	74954	19115	46	97	23735	15	51	12241	8365	44	31	17	16		22	5709			586	149	44312	2610	120	27151		2697	7227	1052	361	58684		15097	46660	2753	1218	68	117	5694	9905	5351	41	40724	15834	9518	12	53	6163	920	411	33246	25		71	925	12428	561	1111203	1422	53575		11795	245	861	606	136918			221	2312	8265
NZL	518047	156								419			47778	655				252											718							4114		6566						826	9059	4839		235			15136			673				195			781					234					153			16418		881						5298															291		9292	2024	394	967	7053			425		2145			270	510														8661																	363			72	23845						5578				28			1160			4379	572				783			271	1072							42264			51					3085					415	5555			2298					522	1505				2671			1467	12834						1026		247		227889		8305						3076				222	676
Melanesia	90210			513									16250					1368																		482		358							1301						30																							514		19595		2726																					1682	8022			67			231		364				1701			515											248															479							292	4144								1294			1160			2152					125				41							271								71				1053				94	118														1285		546				378				3275	38	1245				3484		499	5558				
FJI	13283												1306					1368																											848						30																																																1443													710																																					1211								1294																						271												646																			1221						378				759						170							
NCL	37673			513									226																							482									77																															19351		2726																						819						231									515																										479								98																																														94																	546														3153		499	5558				
PNG	32720												13916																									358							135																													128																									239	7118			67					263																		115																							2540														2005					87				41															71				324					118														40										2192	38	1110				152							
SLB	4226												360																																241																													220																										85								101				991														133																						129	141											1110			147					38																																																				85		135				9							
VUT	2308												442																																																													166		244																																																																								163	154											50																															83																			24										239													
Micronesia	108969				19								266					434																											5181	8																												485															1269																			3305				1278																		311						4940									921	156			74					2215				2942					39322			1117		6080											11												39																			7						693				23		30418						352					
GUM	69755																																												1719																																																															2455																						88						2962																		2019				1232					24527			194		3582																																																						27990						352					
KIR	2162												64																																																													221																																																																							921				42																																																																			377				23		43											
MHL	1158																																												40																													43																																						94																								92																											120																																																											633											
FSM	3685				19																																									8																																											55																			66																						126																								103				378					170					65											11																															7												234											
NRU	2815												202																																504																													221																																						1184																																					32														100																												39																									316																	
MNP	26593																	434																											2598																																												1062																			715																						97						1720										156												1332					12836			923		2422																																																						1203											
PLW	2801																																												320																																												152																			69																												166																		93									1569					11																																																						315											
Polynesia	58419			605	995								432																									130							830						6																							730		18186		81				354																	175	15						132		97				85																						35											3		10	2588	3868				16							34			379					201											15021												5				72							107							161	1399						100				172		4217				348		1	30				
ASM	21283																																												100																													50																																																																											237														379					201											14674																														30	1304												3510						1					
COK	2587												115																																																													78				63																																																																					10		2155				9							10																			5																																									49		17											
PYF	25830			605									63																									114							546																													27		17851						319																	35	15						132		21																																								1745	99																																														72							107																		76		372				187			30				
NIU	461												11																																																													24																																																																											233																														37																															48						40						11											
WSM	3357				995								236																									16							93						6																							68		8						35																										26				22																																	3				1041				7							24																															5																		131	47						39				47		266				9							
TKL	270												7																																																																																																																																								103																														114																																					21																	
TON	2911																																												91																													369																									140									50																																																																							170																																																						
TUV	318																																																																									114																																						63																																																																			21																																											41											
WLF	1402																																																																											327		18																																																								35														843																																																																														152							

